,feature,median,fold0,fold1,fold2,fold3,fold4
131,q95_roll_std_10,3077.767886161804,3517.4490127563477,642.2559814453125,7569.7582931518555,2244.8140182495117,12174.23151397705
68,skew_last_50000,3030.5162048339844,12338.409339904785,424.90100860595703,3030.5162048339844,220.26900482177734,16608.1170501709
16,abs_kurtosis,3023.4791021347046,5982.382972717285,136.9029998779297,8583.476692199707,1560.1709747314453,0.0
45,std_first_10000,2941.2537603378296,5722.358024597168,0.0,0.0,16895.479942321777,4451.918014526367
130,q05_roll_std_10,2925.2436952590942,6100.0231857299805,1275.4700012207031,11212.31640625,159.18499755859375,399.24388885498047
173,q01_roll_std_1000,2917.885248184204,3334.7259979248047,874.7089996337891,7167.7587890625,251.30699920654297,11808.375427246094
38,abs_ave10,2785.662848472595,8848.243965148926,610.4230041503906,5497.683403015137,0.0,0.0
75,mean_change_rate_first_50000,2756.269100189209,16684.60378265381,785.8820037841797,4438.564186096191,1073.9740142822266,121.322998046875
96,Imean_last_15000,2717.9046363830566,20950.927047729492,0.0,695.4942932128906,4740.314979553223,0.0
7,skew,2601.8143272399902,9605.48696899414,811.7179870605469,4391.910667419434,0.0,543.3059844970703
60,mad_last_50000,2506.4209327697754,4837.386993408203,440.80298614501953,2336.48828125,7121.365036010742,2635.2509765625
50,max_last_10000,2492.8714475631714,4669.259941101074,0.0,2545.618606567383,686.1390151977539,6284.641471862793
93,Rmin_last_5000,2482.6750478744507,6742.338981628418,704.6959991455078,5150.138702392578,240.19700622558594,0.0
52,min_last_50000,2467.3251905441284,8536.044975280762,313.3500061035156,4309.396286010742,645.9409942626953,240.59000396728516
123,Hilbert_mean,2459.136344909668,2035.822998046875,251.48200225830078,2882.449691772461,8918.070007324219,3871.9749145507812
2,max,2318.542190551758,3520.758026123047,638.3550109863281,2318.542190551758,10956.379867553711,0.0
151,q01_roll_std_100,2270.8350982666016,7183.127021789551,0.0,2270.8350982666016,297.0950012207031,2292.977210998535
121,MA_700MA_BB_low_mean,2253.602906227112,3041.3860092163086,0.0,1410.9466018676758,15835.952018737793,5674.230239868164
43,std_first_50000,2251.4283742904663,5447.436988830566,417.2790069580078,8111.9916915893555,273.4219970703125,0.0
99,Imax_last_5000,2189.056495666504,13533.525001525879,931.35400390625,2189.056495666504,603.2049942016602,2849.6746978759766
95,Imean_last_5000,2130.6764526367188,16128.54605102539,0.0,0.0,9012.270980834961,229.21639251708984
166,av_change_abs_roll_mean_100,2041.3631286621094,15641.210060119629,267.0240020751953,2041.3631286621094,607.1559906005859,6212.07878112793
0,mean,2026.9672508239746,2523.4670944213867,0.0,1530.4674072265625,20558.661003112793,6358.9459228515625
116,MA_400MA_std_mean,2022.6744995117188,500.2380065917969,0.0,4524.011589050293,3545.1109924316406,3663.696319580078
164,q95_roll_mean_100,1964.882339477539,2808.5230026245117,0.0,1662.3341751098633,6157.512001037598,2267.430503845215
14,abs_sum,1961.5746421813965,248.55599212646484,136.31500244140625,4338.932113647461,4392.9730224609375,3674.593292236328
182,max_roll_mean_1000,1960.034670829773,13319.753410339355,0.0,0.0,7179.739212036133,590.130989074707
127,max_roll_std_10,1930.7105054855347,4470.2080154418945,169.54600524902344,5876.1696853637695,508.76499938964844,0.0
112,Moving_average_6000_mean,1896.0864944458008,1616.3499908447266,166.83799743652344,3481.5555114746094,2175.822998046875,5187.091598510742
71,median_first_50000,1882.8971977233887,0.0,0.0,3765.7943954467773,12306.137016296387,7172.436447143555
20,max_to_min,1842.8111038208008,9880.736167907715,0.0,3406.1022033691406,0.0,279.52000427246094
118,MA_400MA_BB_low_mean,1831.4383792877197,2832.87060546875,243.5770034790039,209.8040008544922,5533.810989379883,6701.462112426758
145,av_change_rate_roll_mean_10,1814.2770566940308,4925.931953430176,183.74099731445312,1598.0474166870117,3758.210968017578,999.1657104492188
126,std_roll_std_10,1812.3849849700928,2898.001968383789,0.0,232.86289978027344,7722.52596282959,2783.8380279541016
49,max_first_10000,1778.4207201004028,5859.702583312988,0.0,0.0,8733.78823852539,2091.9157943725586
13,abs_min,1711.4934577941895,0.0,753.5000152587891,2669.48690032959,10402.198974609375,4587.498390197754
114,exp_Moving_average_3000_mean,1710.3179931640625,399.95399475097656,116.43000030517578,3021.4212036132812,3020.6819915771484,4291.547210693359
26,q05,1707.3600616455078,0.0,679.3960037231445,2735.324119567871,5833.537979125977,5795.129997253418
90,Rstd_last_15000,1703.7116508483887,1303.027000427246,0.0,2104.3963012695312,12474.849967956543,5103.9255294799805
58,sum_last_10000,1621.313663482666,139.3990020751953,170.5189971923828,9485.39087677002,7591.375907897949,3072.108329772949
40,avg_last_50000,1603.903003692627,17620.538948059082,174.9709930419922,1014.0337982177734,2193.7722091674805,546.3150024414062
36,abs_q001,1602.7048950195312,0.0,433.27099609375,5673.712509155273,9609.80101776123,2772.1387939453125
76,mean_change_rate_last_50000,1549.8129959106445,15079.238006591797,317.6019973754883,1549.8129959106445,568.3480072021484,9208.158020019531
1,std,1538.624755859375,1056.1340026855469,470.91200256347656,2451.8443756103516,3080.5610122680664,2021.1155090332031
178,av_change_rate_roll_std_1000,1529.4817962646484,8687.362983703613,585.7089996337891,1529.4817962646484,0.0,3743.4769897460938
150,min_roll_std_100,1506.560905456543,11157.901992797852,181.99000549316406,2831.131805419922,0.0,0.0
147,ave_roll_std_100,1502.8212432861328,298.6750030517578,387.10399627685547,2618.53849029541,6243.3549728393555,4065.6194076538086
142,q95_roll_mean_10,1489.7347507476807,1702.5540008544922,161.56199645996094,3309.289794921875,795.2410049438477,9502.111679077148
84,Istd,1480.180606842041,1691.6349792480469,141.27000427246094,1795.2237854003906,1093.7270050048828,7255.157913208008
132,q99_roll_std_10,1434.0736255645752,2526.9759979248047,0.0,1490.9355010986328,438.9389953613281,5645.133102416992
63,kurtosis_first_50000,1422.416745185852,11379.333961486816,0.0,0.0,16461.637077331543,0.0
19,mean_change_abs,1413.5168838500977,10812.771057128906,0.0,0.0,6913.071998596191,123.84100341796875
111,Moving_average_3000_mean,1405.9228973388672,664.2119979858398,183.66099548339844,2147.6337966918945,11640.465019226074,3606.199806213379
69,skew_first_10000,1401.2166261672974,11209.733009338379,0.0,0.0,14020.861450195312,0.0
170,std_roll_std_1000,1377.6204299926758,2420.6510009765625,0.0,1433.3854064941406,583.276985168457,3629.651969909668
4,sum,1344.747745513916,300.8580017089844,0.0,2388.6374893188477,3543.5819931030273,7034.362579345703
143,q99_roll_mean_10,1334.5544815063477,849.0219879150391,1387.9979782104492,2284.6953887939453,1281.110984802246,4496.827339172363
18,abs_median,1298.3729057312012,0.0,0.0,8799.27922821045,6614.162040710449,2596.7458114624023
169,ave_roll_std_1000,1271.5614128112793,0.0,400.2250061035156,2842.859588623047,5569.545028686523,2142.897819519043
64,kurtosis_last_50000,1263.7242012023926,19104.850631713867,402.9309997558594,2100.7052993774414,0.0,426.74310302734375
115,exp_Moving_average_30000_mean,1229.135986328125,1229.135986328125,0.0,2452.9498977661133,2071.60099029541,373.2959976196289
48,max_last_50000,1223.7231769561768,4643.391021728516,0.0,857.7323989868164,11043.888984680176,97.40190124511719
157,abs_max_roll_std_100,1219.8909034729004,0.0,525.8881988525391,3606.100128173828,11756.734016418457,1913.8936080932617
22,count_big,1203.8511047363281,0.0,279.57899475097656,12468.451293945312,10652.448043823242,2128.1232147216797
148,std_roll_std_100,1194.7134971618652,812.0350036621094,0.0,6041.206428527832,1577.391990661621,2369.2230377197266
5,mad,1172.3277368545532,1650.6059799194336,0.0,7837.812034606934,1106.7009887695312,340.51200103759766
27,q01,1156.348545074463,0.0,112.06199645996094,2200.635093688965,8132.464988708496,2972.5176010131836
146,abs_max_roll_mean_10,1151.4078035354614,2310.860984802246,0.0,1025.9047012329102,2159.0200119018555,1212.1480102539062
57,sum_first_10000,1089.0010070800781,1089.0010070800781,838.5949859619141,1161.0054931640625,5784.145980834961,155.10800170898438
80,Rstd,1076.0414838790894,2242.327995300293,0.0,987.3939056396484,1097.8040161132812,1467.2634963989258
15,abs_mad,1073.7772665023804,1571.5000228881836,366.3590087890625,0.0,14112.173973083496,2943.6024475097656
180,ave_roll_mean_1000,1049.091194152832,0.0,0.0,9316.17268371582,4827.712005615234,2098.182388305664
109,Moving_average_700_mean,998.3263969421387,848.4559936523438,676.775993347168,1148.1968002319336,5357.82698059082,1307.733009338379
12,abs_max,983.8705930709839,3977.32999420166,0.0,86.46939849853516,5388.792022705078,930.1739883422852
156,av_change_rate_roll_std_100,972.2283935546875,3147.908004760742,0.0,503.3996047973633,2141.2360305786133,905.7799835205078
86,Imin,960.858922958374,2050.0269927978516,146.16600036621094,1139.84619140625,0.0,839.2880020141602
78,mean_change_rate_last_10000,954.1650085449219,10220.748420715332,0.0,0.0,954.1650085449219,1211.7090072631836
117,MA_400MA_BB_high_mean,927.8657493591309,1060.4179992675781,0.0,11963.829818725586,0.0,9535.71997833252
11,abs_std,913.2716484069824,1124.8249969482422,168.0919952392578,701.7182998657227,1987.7070236206055,2909.252197265625
56,sum_last_50000,909.3202972412109,1206.6069946289062,122.87799835205078,909.3202972412109,4019.3170166015625,515.7489852905273
141,q05_roll_mean_10,906.7334728240967,2074.4339752197266,395.2239990234375,1316.5708923339844,636.5730056762695,501.6520004272461
29,iqr,898.5099983215332,638.7740020751953,322.9429931640625,2338.4920959472656,8170.030006408691,1158.245994567871
62,mad_last_10000,895.727954864502,12233.710014343262,0.0,546.0948944091797,1245.3610153198242,0.0
125,ave_roll_std_10,888.4575929641724,2220.2268142700195,0.0,109.06300354003906,1167.3269805908203,19604.098678588867
179,abs_max_roll_std_1000,886.0584907531738,173.9290008544922,145.0189971923828,3669.0397033691406,6591.241996765137,1598.1879806518555
136,ave_roll_mean_10,852.9562034606934,156.88499450683594,619.1220016479492,3551.001220703125,2990.9220123291016,1086.7904052734375
120,MA_700MA_BB_high_mean,844.7464981079102,572.3340072631836,642.3379974365234,1833.2135925292969,1047.1549987792969,1428.6918029785156
174,q05_roll_std_1000,844.721118927002,4904.084991455078,0.0,0.0,3593.8209838867188,463.4209899902344
53,min_first_10000,820.1014652252197,2269.800018310547,166.51199340820312,715.1686172485352,2176.4151153564453,0.0
167,av_change_rate_roll_mean_100,812.7620010375977,4670.81103515625,0.0,395.08390045166016,812.7620010375977,2264.003288269043
137,std_roll_mean_10,812.4649744033813,2546.4770278930664,0.0,658.8737945556641,5772.33097076416,133.04299926757812
171,max_roll_std_1000,811.9550018310547,4504.368225097656,127.8740005493164,196.37489318847656,811.9550018310547,1937.926010131836
119,MA_700MA_std_mean,783.1672801971436,1063.728012084961,0.0,473.3490905761719,3580.341018676758,1832.1229934692383
94,Rmin_last_15000,768.8044815063477,511.91800689697266,631.1479797363281,1814.9829940795898,4967.928985595703,906.4609832763672
44,std_last_50000,739.8423767089844,5918.739013671875,0.0,0.0,6598.029975891113,0.0
97,Istd_last_5000,735.9439992904663,4383.85799407959,0.0,250.0970001220703,1518.4220123291016,250.875
98,Istd_last_15000,733.2795066833496,252.7310028076172,308.72601318359375,3600.126708984375,1157.8330001831055,4747.600959777832
168,abs_max_roll_mean_100,696.6840057373047,420.37300872802734,696.6840057373047,2337.125373840332,2614.5659942626953,155.8209991455078
190,abs_max_roll_mean_1000,695.2738742828369,1414.5670013427734,300.96800231933594,176.8769989013672,886.4219970703125,3408.926597595215
129,q01_roll_std_10,684.4062042236328,7192.045028686523,0.0,684.4062042236328,607.4829864501953,1196.680908203125
154,q99_roll_std_100,653.1765022277832,3188.316017150879,0.0,695.8470077514648,610.5059967041016,0.0
135,abs_max_roll_std_10,640.1689987182617,571.5310134887695,184.9340057373047,6475.677207946777,2532.2479705810547,708.8069839477539
25,q95,615.6236534118652,0.0,726.6653060913086,6697.24227142334,504.5820007324219,7303.748207092285
32,abs_q99,610.2265014648438,468.572998046875,751.8800048828125,0.0,3400.575996398926,5334.799934387207
30,ave10,609.7510013580322,862.3899993896484,0.0,283.0290069580078,5829.268013000488,2699.07950592041
189,av_change_rate_roll_mean_1000,554.6817474365234,3230.010986328125,0.0,569.7284927368164,539.6350021362305,176.54400634765625
113,exp_Moving_average_300_mean,542.1337451934814,0.0,722.8449935913086,5484.618507385254,170.26800537109375,945.4954071044922
81,Rmax,528.7585983276367,0.0,0.0,4201.5614013671875,6718.645690917969,1057.5171966552734
55,sum_first_50000,482.64424324035645,720.3979949951172,0.0,3609.476593017578,159.96600341796875,424.989990234375
140,q01_roll_mean_10,475.71998596191406,2456.801010131836,0.0,407.4779968261719,475.71998596191406,3710.112693786621
8,median,451.61275482177734,119.04399871826172,538.6070022583008,364.6185073852539,2712.5339965820312,1506.474021911621
24,q99,425.3039855957031,281.7799987792969,425.3039855957031,5956.723487854004,6309.5839920043945,205.42340087890625
124,Hann_window_mean,416.7480163574219,0.0,416.7480163574219,6165.025566101074,4470.529006958008,0.0
28,q001,377.02449798583984,499.0279998779297,255.02099609375,0.0,4211.203987121582,1297.1000061035156
73,median_first_10000,363.2332534790039,0.0,484.3110046386719,5427.980987548828,170.3939971923828,6942.220909118652
72,median_last_50000,348.86094665527344,146.0959930419922,0.0,551.6259002685547,8532.543998718262,3683.38729095459
122,MA_1000MA_std_mean,279.2380065917969,279.2380065917969,352.76700592041016,0.0,3741.890998840332,142.49000549316406
33,abs_q95,258.40899658203125,238.4010009765625,258.40899658203125,4468.977310180664,971.9870147705078,0.0
185,q05_roll_mean_1000,235.51219940185547,7326.07096862793,132.71099853515625,235.51219940185547,0.0,2626.5910263061523
155,av_change_abs_roll_std_100,228.09149932861328,11038.091850280762,0.0,228.09149932861328,0.0,1379.567283630371
35,abs_q01,210.81399536132812,0.0,257.7169952392578,415.368408203125,163.91099548339844,5788.623588562012
110,Moving_average_1500_mean,201.8409538269043,128.2010040283203,0.0,3476.4528274536133,13981.354034423828,275.4809036254883
74,median_last_10000,125.01900100708008,112.08599853515625,270.39599609375,129.3300018310547,0.0,5023.186279296875
34,abs_q05,124.16200256347656,0.0,124.16200256347656,760.0896987915039,7149.054931640625,0.0
37,abs_iqr,64.15399932861328,0.0,128.30799865722656,0.0,5532.625999450684,1366.961296081543
158,ave_roll_mean_100,53.941001892089844,0.0,0.0,4394.444198608398,1400.874008178711,107.88200378417969
133,av_change_abs_roll_std_10,0.0,10417.300422668457,0.0,0.0,0.0,3849.8837966918945
181,std_roll_mean_1000,0.0,11809.780059814453,0.0,0.0,0.0,3823.8362045288086
