,feature,median,fold0,fold1,fold2,fold3,fold4
602,min_first_50000_7,6863.949645519257,7132.044483184814,6595.854807853699,2066.44353723526,20546.264823913574,24999.662803649902
212,classic_sta_lta4_mean_1,6863.428711175919,4405.558986663818,14237.03788471222,26076.20368385315,0.0,153.23249912261963
325,max_last_10000_3,6815.5698091983795,901.4494972229004,16172.110753059387,17468.55719423294,5094.359493255615,2407.323097229004
97,std_last_50000_0,6815.267470359802,1284.0381126403809,16086.623517990112,16311.839716434479,2053.3159980773926,4945.204125404358
845,max_roll_std_1000,6807.525779247284,1579.8960075378418,25814.165387153625,9884.477938652039,5972.757793426514,7642.293765068054
320,min_first_10000_3,6791.505029797554,2219.9507942199707,46825.99725151062,18183.77667284012,1024.611701965332,3381.1463260650635
360,exp_Moving_average_3000_mean_3,6781.146417617798,2912.231788635254,10650.061046600342,556.1643867492676,29595.381679534912,21304.28952884674
606,max_first_50000_7,6776.5654945373535,6776.5654945373535,9374.067088127136,6420.296817302704,2930.4174995422363,12205.239815711975
41,FFT_Mag_std10000,6765.056990027428,2379.785503387451,14213.832587242126,11207.721051692963,5284.97248840332,6736.360702514648
796,q999_9,6764.6970365047455,12091.598518371582,7017.736699104309,6511.657373905182,1796.472599029541,4369.600602149963
104,min_first_50000_0,6722.159343481064,1151.8260040283203,8578.937123298645,9452.800211906433,1075.0487976074219,13098.277400016785
710,Moving_average_700_mean_8,6713.76650428772,5229.858600616455,11165.490215301514,12162.30417060852,147.53810119628906,1190.1395978927612
329,sum_3,6678.120787978172,283.8846969604492,10846.796075820923,10508.141681194305,2841.4713973999023,7960.228386878967
362,MA_700MA_std_mean_3,6620.131073832512,519.2006950378418,27051.39930820465,9746.35999250412,3314.7255935668945,8107.481803894043
8,FFT_Phz_std0,6608.324367523193,6608.324367523193,8633.119599342346,6416.310926437378,10489.54598236084,3710.946503639221
704,med_8,6602.950099945068,6602.950099945068,34789.59948825836,0.0,2167.1599082946777,8971.766419410706
398,max_to_min_diff_4,6601.352458953857,6765.989109039307,13427.671312332153,2973.7088112831116,2304.2289085388184,6436.715808868408
563,Hilbert_mean_6,6539.229838371277,0.0,8718.97311782837,13389.155107021332,1205.1625137329102,13437.434607505798
358,Moving_average_6000_mean_3,6536.1550760269165,3894.5581016540527,7416.687400817871,29531.589912891388,1037.8052062988281,13805.961476325989
789,MA_700MA_BB_high_mean_9,6523.771964788437,553.4227905273438,14586.358691215515,3644.7361903190613,9402.807739257812,1063088.2484941483
264,q99_2,6510.525172472,4789.034893035889,7084.355265617371,7854.5134654045105,4052.796501159668,47335.55318450928
527,avg_first_50000_6,6508.390841007233,7438.160961151123,3241.070002555847,13414.894585132599,1364.6323928833008,7540.332983970642
202,abs_mean_1,6497.432510018349,760.6466064453125,19880.53699016571,18893.995773792267,1348.8617858886719,3167.5438299179077
428,Moving_average_3000_mean_4,6472.908596038818,6472.908596038818,16712.396144866943,43.85863018035889,443.78760528564453,12949.076172828674
745,min_last_50000_9,6455.533004760742,6455.533004760742,12384.19449710846,301.15856552124023,3034.6120834350586,29398.824706077576
72,FFT_Rmean,6455.040009260178,3758.3056144714355,7353.951474189758,10065.368929386139,2326.2714080810547,7903.724495887756
539,max_to_min_6,6451.850997924805,6451.850997924805,13167.334649085999,40.73210144042969,897.8832817077637,15444.454964637756
566,classic_sta_lta3_mean_6,6451.31950378418,6451.31950378418,12371.247555732727,927.6640605926514,1333.9922904968262,7193.936281204224
665,std_first_50000_8,6439.06194293499,10407.564933776855,3067.296245574951,6850.821768283844,1229.9834899902344,32786.15686035156
195,q01_1,6432.203856110573,5941.819152832031,8150.784923553467,6595.665423870087,910.9326972961426,9914.380449295044
597,std_last_10000_7,6417.31632232666,6417.31632232666,26595.24777984619,40.683138847351074,5040.416118621826,20403.441390037537
226,MA_1000MA_std_mean_1,6413.528222799301,745.8381958007812,16523.760580062866,8091.3123660087585,4735.744079589844,9795.956477165222
807,av_change_abs_roll_std_10,6412.354625701904,7249.343906402588,6412.354625701904,0.0,622.3902015686035,12570.292712211609
5,FFT_Mag_std0,6382.10608625412,1433.8664016723633,11330.345770835876,919.8799719810486,14984.16790008545,16523.947501182556
249,min_first_10000_2,6376.010715484619,6376.010715484619,13601.199912071228,4542.435730934143,2787.3843955993652,7284.814736366272
604,min_first_10000_7,6364.0520577430725,9675.85737991333,8415.647618293762,391.3270788192749,1124.5197982788086,4312.456497192383
313,std_last_10000_3,6345.194449186325,3423.4367637634277,17911.927411079407,15110.467505455017,1197.0543937683105,0.0
483,abs_q01_5,6341.144510507584,4872.167381286621,9273.792801856995,10822.08880853653,5609.308929443359,438.13390254974365
304,max_3,6332.773440003395,1688.5208854675293,26303.01635837555,18765.42446756363,2438.574203491211,0.0
560,kurt_6,6300.3468182086945,5154.5181884765625,6682.289694786072,8381.40116739273,1329.2933959960938,13584.685751914978
763,q01_9,6289.583055496216,4451.045528411865,3023.0044927597046,9392.866377830505,8128.120582580566,16820.08895969391
76,FFT_Imean,6274.048937678337,6012.117733001709,12781.937107086182,7059.842551708221,1692.9102935791016,4937.7219886779785
98,std_first_10000_0,6269.09400677681,1304.090404510498,9441.194781303406,15958.459836483002,1066.247501373291,7165.5454206466675
47,FFT_Mag_90q12500,6258.134643912315,3118.2227172851562,24788.005568504333,15677.870423793793,690.2136001586914,2128.5053005218506
375,max_4,6248.465051174164,1524.2317008972168,17863.779088974,18842.1759724617,2369.1320991516113,2802.9247074127197
299,q999_2,6248.066131472588,927.0580062866211,42544.7898683548,8021.735506534576,1281.5408020019531,12799.371582984924
194,q05_1,6245.173956871033,6290.92561340332,6199.422300338745,3774.0293006896973,21170.388271331787,16110.801096916199
498,Moving_average_1500_mean_5,6205.193790555,8603.051204681396,0.0,3313.14715051651,1098945.4751701355,13175.107533454895
792,MA_400MA_BB_high_mean_9,6202.707360386848,276.26439666748047,12625.555630683899,11852.603264331818,1473.7813110351562,6340.980890274048
784,Moving_average_6000_mean_9,6192.968234539032,7077.677982330322,3312.2721815109253,14448.219401359558,838.2796058654785,15551.03297996521
349,med_3,6161.499586820602,4919.605003356934,6575.464447975159,9510.243290424347,80.86489868164062,12307.021169662476
0,FFT_Mag_01q0,6154.0213894844055,7045.114883422852,4080.0049152374268,7772.54207611084,383.59130477905273,6745.482879638672
121,q99_0,6152.799810767174,327.44740295410156,14963.922122955322,10261.911199092865,1896.1506996154785,7010.920320510864
540,max_to_min_diff_6,6141.421554803848,2330.2787857055664,7411.802477836609,12016.97011423111,3738.829689025879,11715.752442359924
656,ave10_7,6127.800786972046,6266.147193908691,16781.02499961853,5989.4543800354,219.78200149536133,0.0
56,FFT_Mag_90q15000,6127.529989242554,10332.86368560791,4178.992812156677,7434.921051025391,844.1275024414062,5954.383531570435
386,avg_last_50000_4,6120.867202758789,6120.867202758789,7736.444728851318,0.0,5776.363975524902,14439.741136550903
795,iqr_9,6112.203514814377,13919.858577728271,8389.644481658936,3834.762547969818,1433.3483963012695,311.4227991104126
708,classic_sta_lta3_mean_8,6096.93070602417,6967.920806884766,1326.3877964019775,14852.051406383514,2112.6511039733887,26192.80748271942
230,ave10_1,6090.714130401611,3454.5784950256348,11068.12522315979,15025.37287902832,0.0,4920.07640171051
112,max_to_min_0,6085.883012294769,3739.771007537842,13267.00129699707,13124.219026565552,597.7984924316406,710.1565914154053
659,max_8,6082.224752187729,3767.7159996032715,6853.727669715881,10213.150994300842,1088.8609161376953,9925.836912155151
671,avg_first_10000_8,6077.799111366272,6861.758693695068,6077.799111366272,1320.1904983520508,23635.833240509033,539.6823034286499
769,abs_trend_9,6070.465375781059,2661.2804985046387,37758.99679470062,7206.8603348731995,70.03410339355469,13188.400473594666
504,MA_700MA_std_mean_5,6009.669447183609,705.3958053588867,10761.183833122253,7777.760661125183,0.0,14353.459918022156
811,std_roll_mean_10,6007.675414562225,346.4613952636719,8779.873907089233,6007.675414562225,10882.851036071777,473.3670063018799
290,exp_Moving_average_30000_mean_2,5993.070324897766,2059.734504699707,10057.645763397217,12760.96056175232,5927.45051574707,4292.368240356445
376,min_4,5972.017519831657,758.9981918334961,16598.816157341003,10116.396491527557,0.0,6506.337697982788
619,q99_7,5964.775791049004,11878.04328918457,791.9693050384521,6802.013114452362,812.3023948669434,5559.034202575684
648,MA_700MA_BB_low_mean_7,5958.78035736084,6285.5991134643555,8838.6158285141,4145.418032169342,890.3211975097656,5631.961601257324
288,exp_Moving_average_300_mean_2,5938.98988866806,2063.615695953369,7230.781286239624,12325.189150333405,0.0,193926.49026679993
568,Moving_average_700_mean_6,5933.419504880905,4421.563594818115,10468.987235069275,86090.65521430969,1125.4496955871582,0.0
846,min_roll_std_1000,5925.042062282562,17057.402473449707,8340.26529121399,72.25092029571533,402.5372009277344,3509.8188333511353
501,exp_Moving_average_300_mean_5,5922.202499389648,5922.202499389648,18598.32673931122,2115.03391456604,3732.848918914795,20152.929955482483
279,Hilbert_mean_2,5920.513961315155,459.6239013671875,28796.777022361755,7740.8106479644775,0.0,8193.791236877441
326,max_to_min_3,5918.032903909683,5380.2216873168945,7312.856146812439,16557.97735643387,2410.9148139953613,5489.5268907547
88,mean_0,5908.561638355255,14178.097339630127,7205.41999912262,4611.703277587891,1272.1128044128418,3240.986618041992
693,abs_q95_8,5905.755672454834,5905.755672454834,9411.032601356506,2817.2376465797424,3263.846576690674,10197.251552581787
694,abs_q99_8,5866.113246917725,3125.945785522461,10150.376611709595,10926.02842760086,2871.361988067627,5094.065295219421
490,skew_5,5852.386570692062,9044.979305267334,5226.666502952576,6060.959926605225,1337.0198059082031,7494.568976402283
468,max_to_min_5,5819.003267645836,4276.058609008789,33057.635102272034,6333.318153858185,378.86219787597656,24250.270256996155
155,MA_1000MA_std_mean_0,5802.065237045288,206.6643943786621,17550.171835899353,0.0,30142.71858215332,11397.466079711914
642,Moving_average_6000_mean_7,5758.471845269203,4827.990795135498,27657.776889801025,7310.393734455109,183.98419952392578,5447.751425743103
567,classic_sta_lta4_mean_6,5756.924970149994,4145.996013641357,6293.901288986206,6889.120316505432,2736.1708984375,16985.474994659424
308,abs_max_3,5756.67242538929,914.7390975952148,29269.798446655273,7370.650201320648,937.3877067565918,25091.188539505005
42,FFT_Mag_max10000,5713.040327787399,4458.667793273926,6131.164505958557,8348.93223619461,1914.9154014587402,11784.097337722778
464,max_first_50000_5,5706.918501019478,1486.3345985412598,14825.651335716248,11599.567203998566,4870.886100769043,4416.452295303345
475,mean_change_rate_last_10000_5,5673.325198173523,0.0,7564.433597564697,10732.072794437408,1135.8477020263672,34807.021770477295
147,exp_Moving_average_3000_mean_0,5667.496323227882,4499.8967933654785,14289.735696792603,6056.69616651535,0.0,14356.478922843933
640,Moving_average_1500_mean_7,5646.435779571533,5646.435779571533,44447.706632614136,1654.5538425445557,3215.3169708251953,8964.692571640015
442,q001_4,5636.29136800766,1719.4551162719727,17470.71261024475,14945.547576904297,71.83450317382812,2940.081389427185
600,avg_first_10000_7,5611.702741622925,6458.005393981934,17963.635811805725,212.29050254821777,3158.9154090881348,4765.400089263916
86,FFT_Rmax_first_18000,5607.795419931412,297.3438034057617,24639.174417495728,7032.909168720245,4182.681671142578,43553.028794288635
136,Hilbert_mean_0,5593.48908162117,8006.192680358887,7964.272203445435,3222.7059597969055,1427.1344108581543,0.0
206,skew_1,5590.909599304199,5590.909599304199,11558.137108802795,61.040719985961914,2676.6927947998047,15682.355140686035
185,max_to_min_diff_1,5581.7888906002045,5330.194488525391,75239.66933727264,6336.572096824646,1600.7241020202637,212.17700004577637
561,skew_6,5581.389720916748,5581.389720916748,14737.999232292175,711.9763145446777,5261.219783782959,18163.405239105225
569,Moving_average_1500_mean_6,5569.228803634644,2482.699592590332,30789.96718597412,5549.899200439453,5588.558406829834,5604.997086524963
552,abs_q99_6,5568.227034211159,1190.2270126342773,12432.301489830017,7027.560374736786,1577.2613067626953,12129.97889995575
22,FFT_Mag_mean5000,5565.377413511276,764.376594543457,9312.815201759338,18050.919249534607,191.78620147705078,6092.158928871155
500,Moving_average_6000_mean_5,5539.139000892639,3032.519298553467,6374.678901672363,9336.285855293274,274.51000213623047,13443.722719192505
232,std_2,5519.222147345543,620.1146011352539,9926.483421325684,7152.257996082306,0.0,13355.231293678284
489,kurt_5,5508.66849899292,5508.66849899292,18981.861315727234,2770.6154413223267,2987.422565460205,19263.922865867615
453,std_last_50000_5,5503.146713256836,2709.7122077941895,30402.268440246582,7816.269896507263,5503.146713256836,0.0
175,avg_last_10000_1,5483.538432121277,5194.5313720703125,5579.874118804932,11549.507190704346,765.9569931030273,15359.249403953552
495,classic_sta_lta3_mean_5,5477.834489107132,3746.641716003418,14899.1820230484,7399.986922264099,1126.2443008422852,5382.354659080505
32,FFT_Mag_std7500,5470.475198507309,907.2794952392578,8043.407101631165,15157.158877849579,1141.5001068115234,6465.607098579407
139,classic_sta_lta2_mean_0,5467.652645349503,1474.4485816955566,21109.750111579895,14921.551808357239,649.2710113525391,2737.3050956726074
714,exp_Moving_average_300_mean_8,5460.78536939621,2653.8282928466797,18309.253638267517,4125.171751976013,6796.398986816406,24763.430110931396
590,mean_change_abs_7,5460.363462924957,6240.415386199951,0.0,10381.89762020111,0.0,7879.861431121826
154,MA_400MA_BB_low_mean_0,5457.987014770508,1054.1070938110352,19926.996523857117,6665.885570049286,5457.987014770508,0.0
234,min_2,5455.356376886368,3166.9452743530273,4841.502022743225,6069.2107310295105,6693.515495300293,11865.744885444641
94,abs_max_0,5448.227990150452,943.0738868713379,6420.9715785980225,9319.027032375336,4475.484401702881,23628.716628074646
426,Moving_average_700_mean_4,5447.657040596008,9872.107810974121,7190.806474685669,3472.1512031555176,3704.5076065063477,1883.1326627731323
357,Moving_average_3000_mean_3,5446.390712738037,5446.390712738037,30677.223148345947,506.573504447937,98.24320220947266,7491.152131080627
598,avg_first_50000_7,5438.311433553696,5076.354713439941,6822.720091819763,6524.1815938949585,149.3769989013672,676.0114936828613
327,max_to_min_diff_3,5432.323658943176,6208.369895935059,0.0,14199.316806793213,0.0,1632240.9852161407
448,mean_change_abs_5,5430.77451145649,7378.238525390625,2504.5170907974243,6011.326261043549,676.1959991455078,30678.902319908142
432,exp_Moving_average_30000_mean_4,5425.303337097168,5425.303337097168,29378.02192211151,3148.5138721466064,0.0,10648.18541431427
813,min_roll_mean_10,5400.882040977478,700.5098037719727,6967.6727867126465,7336.773414611816,2636.6172103881836,11517.752982139587
178,min_first_10000_1,5397.959768176079,3407.112018585205,20645.88160800934,11370.5030169487,0.0,0.0
205,kurt_1,5388.905109882355,2391.5787811279297,6193.236802101135,12569.438500881195,4584.573417663574,15700.149997711182
709,classic_sta_lta4_mean_8,5385.366062641144,5615.702747344971,14980.002431869507,3399.235589027405,482.18370056152344,5155.029377937317
703,skew_8,5372.319283485413,3224.427177429199,7520.211389541626,0.0,12333.581520080566,20602.295283317566
828,q99_roll_std_100,5364.5280249118805,1538.9695053100586,16537.14944076538,6639.714198112488,3762.0934104919434,8267.944459915161
142,Moving_average_700_mean_0,5358.399677276611,5491.432159423828,25884.787934303284,796.1750106811523,5225.3671951293945,1437.5613985061646
20,FFT_Mag_90q5000,5345.245867013931,362.11789321899414,13985.982296943665,6474.889526844025,4215.602207183838,13417.073830604553
138,classic_sta_lta1_mean_0,5338.691074371338,2244.86128616333,6903.5327072143555,8000.638810634613,5338.691074371338,2221.0548992156982
265,q05_2,5332.930452346802,8469.69979095459,13986.560601234436,193.1108684539795,2196.1611137390137,630.0691967010498
100,avg_first_50000_0,5322.246249914169,34899.61241149902,1338.8434047698975,8821.259097576141,1823.2334022521973,0.0
705,Hilbert_mean_8,5305.8131848573685,2778.272388458252,14194.195892333984,6148.326783657074,355.5358009338379,9783.162881851196
637,classic_sta_lta3_mean_7,5301.196756839752,1707.863914489746,17591.4273519516,6498.974370956421,2834.54349899292,7084.263411521912
862,av_change_abs_roll_mean_1000,5296.803833961487,5798.325008392334,3792.2403106689453,19596.210904598236,1438.3007125854492,10924.40867137909
632,skew_7,5296.339948415756,4003.7052001953125,5727.218197822571,11483.14261674881,3066.7532119750977,19767.63707637787
67,FFT_Mag_mean17500,5229.292932271957,4748.176128387451,6274.122214317322,7121.772947311401,997.000904083252,4947.436693191528
627,abs_trend_7,5223.032999038696,2576.3480072021484,7869.717990875244,0.0,10569.924949645996,15001.110304832458
330,mean_change_rate_first_50000_3,5215.44272518158,0.0,2910.9115085601807,14632.579254627228,9204.162990570068,7519.9739418029785
295,MA_400MA_BB_high_mean_2,5203.7721626758575,139.53399658203125,15698.561779975891,14041.407668113708,1179.6794967651367,3317.073493003845
348,skew_3,5201.2168045043945,7884.86909866333,6454.5321044921875,60.243460178375244,250.68099975585938,3947.9015045166016
356,Moving_average_1500_mean_3,5197.826219320297,5372.058807373047,5510.738170623779,5023.593631267548,1262.6507987976074,1174.8062133789062
734,abs_max_9,5182.522949814796,3796.0239067077637,8623.183200836182,5964.224867343903,258.26200103759766,5484.92151260376
353,classic_sta_lta3_mean_3,5179.172879219055,5335.480091094971,4710.251243591309,6624.842468261719,0.0,16805.327758789062
131,abs_std_0,5176.556448459625,151.49820709228516,6791.729496955872,15202.810517311096,3561.383399963379,12258.476017951965
545,mean_change_rate_first_10000_6,5173.434232234955,0.0,6897.912309646606,3429877.933213711,3218.3896827697754,12046.753804206848
124,abs_q95_0,5163.018947720528,310.60399627685547,21499.4676322937,6780.490598201752,0.0,7994.937968254089
307,mean_change_rate_3,5152.591083645821,0.0,48307.53990936279,7098.822552204132,805.2321929931641,6755.770891189575
137,Hann_window_mean,5142.4374405145645,1023.8940048217773,11060.532685279846,8649.671000003815,2220.429584503174,5448.092378616333
63,FFT_Mag_01q17500,5138.860185623169,9541.87992477417,47960.964124679565,735.840446472168,686.5765075683594,0.0
405,q95_4,5134.340768098831,1842.2658081054688,6231.699088096619,6311.432168960571,1407.3825988769531,8972.437049865723
211,classic_sta_lta3_mean_1,5132.889187812805,5827.246814727783,3049.816307067871,9280.881844520569,0.0,31778.071442604065
201,abs_trend_1,5127.6196764707565,2102.8634147644043,1656955.6450481415,7954.9560561180115,576.7238159179688,5226.329617500305
268,abs_q99_2,5121.9727482795715,2538.4112968444824,7705.534199714661,0.0,8450.030319213867,18548.726561546326
183,max_last_10000_1,5114.026096343994,4741.873893737793,6230.482704162598,13179.096135139465,3753.5577964782715,0.0
721,MA_400MA_BB_high_mean_8,5109.634472846985,630.4381980895996,10904.057563781738,6602.699897766113,877.5494003295898,14571.800696372986
635,classic_sta_lta1_mean_7,5089.217023134232,5108.299411773682,5082.8562269210815,6924.072458744049,1766.840591430664,0.0
115,sum_0,5081.8736708164215,831.9061965942383,38714.51446533203,17831.77609348297,0.0,206.25050163269043
416,abs_std_4,5081.227701187134,818.8224029541016,19226.86466217041,17868.44359588623,98.15390014648438,59.91529941558838
83,FFT_Rmin_first_6000,5078.966259002686,3201.560619354248,0.0,7996.602436542511,6956.371898651123,13111.213869094849
240,std_last_50000_2,5068.133878231049,2759.647487640381,119.0974006652832,15092.183548927307,8213.98420715332,7376.620268821716
255,max_to_min_2,5050.409452915192,2524.473789215088,26877.395364761353,5050.409452915192,11827.411842346191,1524.4818086624146
184,max_to_min_1,5046.379522323608,26500.13698577881,2736.017681121826,5046.379522323608,443.6815948486328,9672.724914550781
713,Moving_average_6000_mean_8,5029.961515426636,2904.4520950317383,201139.24795913696,2556.280348777771,7155.470935821533,18057.238147735596
519,mean_change_abs_6,5028.6351763010025,4371.56258392334,10113.66908454895,5247.659373760223,840.1356048583984,16493.046082496643
782,Moving_average_1500_mean_9,5021.045192718506,5021.045192718506,21706.258704185486,0.0,138.8000030517578,18668.162093162537
172,avg_first_50000_1,5020.541889429092,1687.8848876953125,16248.14012336731,9440.113505363464,950.231388092041,4477.084582328796
829,av_change_abs_roll_std_100,5014.551761627197,6250.439189910889,3548.3773155212402,14511.430440425873,0.0,5129.69527053833
487,abs_std_5,5012.42612695694,2338.645606994629,7298.085693359375,11981.271062374115,3243.2761878967285,5206.486603736877
818,av_change_abs_roll_mean_10,5011.093038201332,4391.354995727539,56277.5632352829,6870.307165622711,1322.5012016296387,4177.997428894043
274,abs_std_2,5009.693901062012,507.1430015563965,6510.544200897217,16203.309092521667,1643.9039878845215,22200.905646324158
562,med_6,5008.642588853836,3179.186378479004,5618.461325645447,5861.279059886932,176.94409942626953,12159.665130615234
228,q999_1,5005.63056576252,551.076789855957,30280.36209011078,7943.09014749527,3441.7559776306152,5764.177662849426
707,classic_sta_lta2_mean_8,4979.165912151337,1656.0016975402832,19108.54148387909,4979.165912151337,5139.35071182251,837.1410999298096
798,ave10_9,4969.055675983429,1339.2458000183105,45527.864042282104,5967.295262336731,3970.816089630127,16028.608791351318
751,max_last_10000_9,4967.042674541473,5936.152088165283,5708.071690559387,867.2833051681519,1425.2575073242188,4226.01365852356
762,q05_9,4945.339088439941,4945.339088439941,5907.197370529175,0.0,589.8801040649414,13964.838396072388
427,Moving_average_1500_mean_4,4933.305970072746,4204.980285644531,31507.68958568573,7118.283023357391,0.0,2379.681697845459
73,FFT_Rstd,4930.610483407974,0.0,95358.6920785904,13266.090363502502,1539.269905090332,3228.1757850646973
392,min_last_10000_4,4927.58950984478,2520.764892578125,14083.43124961853,5729.864382266998,3720.994396209717,9574.020823478699
225,MA_400MA_BB_low_mean_1,4909.175860285759,1051.384994506836,13417.087267875671,10026.13366651535,627.2044982910156,4279.592390060425
631,kurt_7,4880.247156620026,4929.247608184814,20789.803950309753,0.0,723.1270065307617,4831.246705055237
271,trend_2,4870.276836395264,0.0,9003.855591773987,736.6980810165405,11388.119747161865,10212.244318008423
741,avg_last_50000_9,4859.704650402069,3026.0622940063477,6626.547060012817,10671.79872226715,4142.004112243652,4893.104623794556
105,min_last_50000_0,4857.925257563591,542.167896270752,22759.098526000977,6383.805850505829,1407.6241188049316,6252.863641738892
559,mad_6,4849.989996552467,348.45269775390625,11239.1647939682,6350.502429485321,403.39979553222656,9650.749354362488
614,mean_change_rate_first_50000_7,4831.0303564071655,0.0,18658.85743331909,50354.172265052795,230.72000122070312,332.63199615478516
165,mean_change_rate_1,4830.441447496414,0.0,16339.07281589508,262764.8914308548,345.8405075073242,1491.346487045288
515,mean_6,4767.741252422333,3389.0524978637695,976.8300085067749,7305.882872581482,6651.596996307373,6146.430006980896
471,sum_5,4760.095294952393,2828.692211151123,10144.122694015503,6434.230768203735,2065.0020179748535,4888.729100227356
775,med_9,4746.44785118103,2358.7452850341797,0.0,7836.3418254852295,7134.150417327881,18805.11333847046
676,min_last_10000_8,4745.922342538834,11674.40580368042,5709.99497127533,3781.8497138023376,0.0,1667.965570449829
806,q99_roll_std_10,4713.929286003113,1846.8071937561035,324282.3042163849,5669.636650085449,812.2948951721191,7471.280212402344
770,abs_mean_9,4710.400009632111,3526.665912628174,5607.472400665283,4710.400009632111,4923.926780700684,2017.987798690796
819,av_change_rate_roll_mean_10,4692.408321619034,3902.442111968994,4955.73039150238,32649.825689315796,1247.9022979736328,30468.299551010132
749,max_last_50000_9,4690.616080760956,1901.9109077453613,7729.856637954712,9095.242558002472,4103.252311706543,4565.348388671875
555,trend_6,4689.09169948101,74.55359649658203,30608.879336357117,18532.706008434296,0.0,21.18720054626465
430,exp_Moving_average_300_mean_4,4669.700012207031,3402.7079124450684,26924.299207687378,6480.964794158936,4397.563671112061,1847.5720930099487
336,q05_3,4661.136950969696,3612.3767013549805,7807.417699813843,78899.39067792892,1079.5809059143066,3266.062093734741
767,abs_q01_9,4652.559314727783,4893.8711013793945,3928.623954772949,43792.10246038437,2468.490119934082,10572.11658000946
701,mad_8,4633.80469584465,338.50130462646484,18022.263257980347,7507.067708015442,0.0,5344.824885368347
164,mean_change_abs_1,4611.529794573784,6252.713092803955,0.0,5106.587543964386,547.542106628418,16102.435813903809
494,classic_sta_lta2_mean_5,4597.6886603832245,1607.9501991271973,8190.806993484497,5594.268147468567,0.0,17849.04259300232
93,mean_change_rate_0,4568.5865840911865,2747.6302909851074,142.27999877929688,8061.37503528595,6389.542877197266,18943.447751045227
609,max_last_10000_7,4567.469205379486,3363.323299407959,91.16069793701172,5771.615111351013,9060.848781585693,189535.70569324493
395,max_first_10000_4,4560.990123033524,584.0529022216797,14753.822175979614,5886.635863304138,0.0,17678.813346862793
777,classic_sta_lta1_mean_9,4556.160444498062,5166.02779006958,2726.5584077835083,18941.58438539505,3053.376510620117,1394043.228354454
78,FFT_Imax,4543.788137078285,2009.6741905212402,18660.5988073349,7394.3034291267395,0.0,4385.587464332581
384,std_last_10000_4,4540.52997136116,3396.8563957214355,12854.163414001465,4921.754496574402,1326.538185119629,10165.504183769226
413,trend_4,4538.161287903786,58.87179946899414,29206.89597415924,9571.482748508453,4261.145301818848,3077.2206926345825
467,max_last_10000_5,4529.948814868927,1918.7554016113281,9624.420997619629,11059.754282951355,2380.169952392578,3288.3094301223755
406,q99_4,4529.921010494232,4811.397296905518,26306.6464138031,1455.740059375763,2976.4097061157227,4248.444724082947
158,q001_0,4525.397809267044,561.7389945983887,15407.81599521637,9334.56839466095,787.7441062927246,4102.641923904419
822,std_roll_std_100,4519.4590611457825,171.36370086669922,17402.18949508667,5936.894097328186,3102.024024963379,12484.669892311096
454,std_first_10000_5,4518.525312662125,2318.271884918213,5251.943121910095,6254.879036426544,0.0,44066.66308307648
612,count_big_7,4511.235421657562,0.0,27108.572234153748,8174.82247543335,2177.6120948791504,4935.05960559845
35,FFT_Phz_std7500,4502.504739284515,6258.072479248047,30567.667145729065,735.6559586524963,2158.4950981140137,2746.936999320984
11,FFT_Mag_90q2500,4500.067574501038,1353.452392578125,14935.042074203491,4159.792070388794,10890.435600280762,4840.343078613281
679,max_first_10000_8,4496.9344363212585,3017.273693084717,8730.637254714966,16734.71673154831,3119.913398742676,1292.4577922821045
355,Moving_average_700_mean_3,4495.203524589539,3666.8054962158203,5341.102502822876,4771.336200714111,59.393699645996094,4958.1108751297
677,max_first_50000_8,4489.353478193283,1611.0996055603027,13124.115096092224,107449.73324394226,981.5712852478027,0.0
511,iqr_5,4480.742044687271,98137.25643920898,3158.4275913238525,5803.05649805069,895.8623046875,146.96279907226562
36,FFT_Mag_01q10000,4472.141928434372,2463.7384872436523,7444.67529964447,11031.813339710236,572.1048927307129,3990.0769634246826
728,mean_9,4471.372393608093,5334.137321472168,4183.784084320068,6915.534512042999,1391.0668869018555,0.0
717,MA_700MA_std_mean_8,4470.014079332352,2199.72420501709,16751.249053955078,4223.83029794693,4716.197860717773,16370.67436170578
37,FFT_Mag_10q10000,4463.180739164352,4165.120311737061,3336.4320945739746,4761.241166591644,8367.752056121826,6671.631360054016
436,MA_400MA_std_mean_4,4457.863166928291,583.6998062133789,21520.01277256012,16080.353249073029,142.8801040649414,354.22610092163086
613,sum_7,4448.08358001709,228.71958923339844,0.0,13064.46899986267,8667.447570800781,279450.0159778595
213,Moving_average_700_mean_1,4426.334592580795,3787.9678955078125,6341.434683799744,44029.87697553635,821.3181915283203,582.061900138855
649,MA_400MA_std_mean_7,4392.015877246857,3040.9168968200684,8568.412364959717,4842.382204055786,0.0,20507.863717079163
342,trend_3,4391.602695941925,0.0,4613.4972133636475,4169.708178520203,12039.627311706543,9467.586893081665
743,avg_last_10000_9,4378.750663280487,7673.389381408691,13.755999565124512,35740.58267259598,651.146900177002,3002.4592905044556
60,FFT_Mag_max15000,4374.201224327087,4029.632698059082,4489.057399749756,13769.316698551178,2427.892303466797,109344.51863193512
293,MA_700MA_BB_low_mean_2,4366.484991431236,101.30500030517578,14957.399883270264,14697.620324611664,1333.5073204040527,0.0
615,mean_change_rate_last_50000_7,4363.311851739883,0.0,26182.79159259796,2563.430737018585,12701.116798400879,6163.192966461182
227,iqr_1,4327.777702331543,3733.83780670166,0.0,5337.208288669586,4921.717597961426,6890.562605857849
